id	date	home_team	home_team_score	visit_team	visit_team_score
400828552	2016-02-06	Houston	110	Dallas Mavericks	114
400828610	2016-02-26	Atlanta	122	Dallas Mavericks	116
400828628	2016-02-28	Dallas Mavericks	128	Miami	101
400828646	2016-03-01	Dallas Mavericks	121	San Antonio	108
400828652	2016-03-03	Memphis	101	Dallas Mavericks	104
400828674	2016-03-06	Dallas Mavericks	116	Utah	114
400828692	2016-03-07	Orlando	90	Dallas Mavericks	109
400828739	2016-03-12	Dallas Mavericks	105	Oklahoma City	112
400828753	2016-03-14	Dallas Mavericks	96	Denver	107
400828769	2016-03-16	Dallas Mavericks	99	Minnesota	98
400828781	2016-03-18	Dallas Mavericks	112	Orlando	130
400828820	2016-03-23	Denver	109	Dallas Mavericks	103
400828875	2016-03-30	Charlotte	91	Dallas Mavericks	89
400828924	2016-04-06	Dallas Mavericks	88	Portland	86
400828954	2016-04-08	Portland	103	Dallas Mavericks	93
400828990	2016-04-13	Denver	91	Dallas Mavericks	96
400829033	2016-11-01	Minnesota	109	Dallas Mavericks	89
400829057	2016-11-02	Dallas Mavericks	110	Houston	105
400829072	2016-11-04	Dallas Mavericks	119	Memphis	114
400829097	2016-11-07	Utah	105	Dallas Mavericks	109
400829110	2016-11-11	Dallas Mavericks	98	San Antonio	106
400827897	2016-11-13	Houston Rockets	107	Denver	98
400827928	2016-11-16	Miami	95	Houston Rockets	111
400827936	2016-11-18	Houston Rockets	108	Oklahoma City	103
400827951	2016-11-20	Houston Rockets	96	Orlando	84
400828023	2016-11-29	Denver	111	Houston Rockets	116
400828057	2016-12-04	Houston Rockets	96	Portland	100
400828067	2016-12-05	Memphis	120	Houston Rockets	113
400828107	2016-12-09	Houston Rockets	103	Memphis	109
400828161	2016-12-17	Houston Rockets	87	New Orleans	107
400828208	2016-12-25	Washington	88	Houston Rockets	84
400828252	2016-12-29	Denver	115	Houston Rockets	121
400828302	2016-01-07	Houston Rockets	103	Charlotte	94
400828313	2016-01-10	Orlando	107	Houston Rockets	103
400828326	2016-01-12	Houston Rockets	91	San Antonio	107
400828332	2016-01-13	New Orleans	107	Houston Rockets	104
400828357	2016-01-15	Houston Rockets	77	Atlanta	91
400828389	2016-01-18	San Antonio	140	Houston Rockets	132
400828405	2016-01-20	Utah	114	Houston Rockets	123
400828425	2016-01-22	Houston Rockets	102	Utah	98
400828459	2016-01-25	Memphis	111	Houston Rockets	112
400828468	2016-01-27	Houston Rockets	130	Minnesota	99
400828558	2016-02-10	New Orleans	116	Houston Rockets	103
400828576	2016-02-19	San Antonio	100	Houston Rockets	116
400828588	2016-02-23	Oklahoma City	117	Houston Rockets	114
400828598	2016-02-25	Houston Rockets	105	Washington	119
400828618	2016-02-27	Houston Rockets	94	Miami	104
400828647	2016-03-05	Houston Rockets	108	Portland	100
400828687	2016-03-09	Portland	104	Houston Rockets	118
400828730	2016-03-12	Utah	125	Houston Rockets	109
400828746	2016-03-14	Portland	130	Houston Rockets	81
400828759	2016-03-16	Houston Rockets	106	San Antonio	122
400828788	2016-03-19	Houston Rockets	109	New Orleans	97
400828862	2016-03-29	Charlotte	100	Houston Rockets	106
400828879	2016-03-31	Houston Rockets	100	Memphis	103
400828911	2016-04-06	Houston Rockets	88	Minnesota	86
400828916	2016-04-07	Atlanta	115	Houston Rockets	124
400828941	2016-04-10	Oklahoma City	130	Houston Rockets	110
400828948	2016-04-11	Houston Rockets	105	Utah	129
400829032	2016-11-02	Houston Rockets	119	Oklahoma City	69
400829094	2016-11-09	Minnesota	94	Houston Rockets	92
400827961	2016-11-24	Portland	110	Memphis Grizzlies	96
400827978	2016-11-25	Utah	93	Memphis Grizzlies	102
400828020	2016-12-01	Memphis Grizzlies	104	Portland	113
400828033	2016-12-03	Minnesota	83	Memphis Grizzlies	103
400828042	2016-12-06	Memphis Grizzlies	95	Oklahoma City	93
400828082	2016-12-09	San Antonio	92	Memphis Grizzlies	93
400828120	2016-12-14	Memphis Grizzlies	112	Atlanta	95
400828153	2016-12-18	New Orleans	97	Memphis Grizzlies	88
400828167	2016-12-19	Memphis Grizzlies	96	San Antonio	84
400828203	2016-12-23	Memphis Grizzlies	100	Oklahoma City	91
400828225	2016-12-27	Memphis Grizzlies	112	Charlotte	96
400828241	2016-12-29	Miami	99	Memphis Grizzlies	90
400828249	2016-01-02	Memphis Grizzlies	92	Washington	87
400828314	2016-01-12	Washington	91	Memphis Grizzlies	107
400828330	2016-01-14	Charlotte	103	Memphis Grizzlies	101
400828358	2016-01-18	Memphis Grizzlies	101	Miami	99
400828390	2016-01-21	Utah	101	Memphis Grizzlies	102
400828406	2016-01-23	Portland	106	Memphis Grizzlies	101
400828421	2016-01-25	Oklahoma City	108	Memphis Grizzlies	102
400828429	2016-01-28	Memphis Grizzlies	103	Denver	83
400828505	2016-02-08	Memphis Grizzlies	106	New Orleans	112
400828529	2016-02-10	Denver	90	Memphis Grizzlies	109
400828545	2016-02-19	Minnesota	109	Memphis Grizzlies	104
400828557	2016-02-21	Memphis Grizzlies	98	Orlando	85
400828611	2016-02-27	New Orleans	111	Memphis Grizzlies	106
400828668	2016-03-06	Memphis Grizzlies	100	Portland	109
400828697	2016-03-09	Memphis Grizzlies	116	Minnesota	96
400828775	2016-03-17	Denver	96	Memphis Grizzlies	86
400828805	2016-03-21	Memphis Grizzlies	97	Utah	103
400828854	2016-03-30	Memphis Grizzlies	105	New Orleans	109
400828861	2016-04-01	Atlanta	95	Memphis Grizzlies	99
400828895	2016-04-05	Memphis Grizzlies	108	Minnesota	92
400828965	2016-10-27	San Antonio	111	Memphis Grizzlies	95
400828987	2016-10-28	Memphis Grizzlies	112	San Antonio	94
400829001	2016-10-31	Memphis Grizzlies	120	Denver	134
400829035	2016-11-06	Orlando	115	Memphis Grizzlies	121
400827902	2016-11-18	Portland	110	New Orleans Pelicans	103
400827943	2016-11-22	New Orleans Pelicans	122	Orlando	116
400827968	2016-11-25	New Orleans Pelicans	114	Atlanta	120
400828004	2016-12-01	Atlanta	104	New Orleans Pelicans	113
400828050	2016-12-07	New Orleans Pelicans	93	Denver	111
400828058	2016-12-11	Oklahoma City	107	New Orleans Pelicans	105
400828069	2016-12-12	New Orleans Pelicans	98	San Antonio	94
400828130	2016-12-20	Utah	125	New Orleans Pelicans	130
400828226	2016-12-31	New Orleans Pelicans	89	Washington	95
400828253	2016-01-06	Portland	91	New Orleans Pelicans	100
400828267	2016-01-08	Utah	86	New Orleans Pelicans	91
400828296	2016-01-12	Denver	95	New Orleans Pelicans	91
400828319	2016-01-13	New Orleans Pelicans	97	Portland	109
400828323	2016-01-15	Miami	109	New Orleans Pelicans	107
400828347	2016-01-19	Orlando	114	New Orleans Pelicans	99
400828485	2016-02-04	New Orleans Pelicans	96	Charlotte	99
400828513	2016-02-08	New Orleans Pelicans	102	Minnesota	116
400828629	2016-02-27	San Antonio	110	New Orleans Pelicans	112
400828669	2016-03-05	Minnesota	94	New Orleans Pelicans	106
400828685	2016-03-07	New Orleans Pelicans	115	Utah	112
400828689	2016-03-09	Oklahoma City	122	New Orleans Pelicans	113
400828728	2016-03-14	Washington	125	New Orleans Pelicans	107
400828744	2016-03-16	New Orleans Pelicans	108	Oklahoma City	123
400828757	2016-03-18	New Orleans Pelicans	112	Minnesota	117
400828796	2016-03-22	New Orleans Pelicans	99	San Antonio	113
400828812	2016-03-24	New Orleans Pelicans	92	Utah	84
400828837	2016-03-28	Charlotte	99	New Orleans Pelicans	91
400828912	2016-04-06	New Orleans Pelicans	104	Portland	97
400828940	2016-04-09	New Orleans Pelicans	100	Miami	121
400829005	2016-10-30	San Antonio	102	New Orleans Pelicans	75
400829012	2016-11-01	New Orleans Pelicans	87	Denver	95
400829113	2016-11-16	Minnesota	93	New Orleans Pelicans	80
400827900	2016-11-18	Oklahoma City	109	San Antonio Spurs	98
400827948	2016-11-25	Washington	88	San Antonio Spurs	83
400827977	2016-11-27	San Antonio Spurs	80	Charlotte	91
400828010	2016-11-30	Portland	92	San Antonio Spurs	89
400828043	2016-12-03	San Antonio Spurs	83	Portland	103
400828059	2016-12-05	San Antonio Spurs	108	Denver	105
400828122	2016-12-14	Denver	118	San Antonio Spurs	81
400828129	2016-12-16	San Antonio Spurs	114	Atlanta	95
400828234	2016-01-02	Atlanta	121	San Antonio Spurs	103
400828251	2016-01-04	San Antonio Spurs	98	Utah	123
400828266	2016-01-06	San Antonio Spurs	123	Washington	98
400828318	2016-01-12	Minnesota	99	San Antonio Spurs	109
400828337	2016-01-17	San Antonio Spurs	112	Denver	83
400828352	2016-01-21	San Antonio Spurs	89	Minnesota	117
400828419	2016-01-30	San Antonio Spurs	117	Utah	103
400828613	2016-02-25	San Antonio Spurs	78	Orlando	96
400828671	2016-03-05	Miami	104	San Antonio Spurs	94
400828677	2016-03-07	Orlando	99	San Antonio Spurs	91
400828747	2016-03-17	Utah	118	San Antonio Spurs	110
400828832	2016-03-28	Minnesota	87	San Antonio Spurs	101
400828866	2016-04-02	San Antonio Spurs	102	Oklahoma City	95
400828905	2016-04-07	San Antonio Spurs	112	Portland	101
400828930	2016-04-10	Charlotte	86	San Antonio Spurs	92
400828950	2016-04-12	San Antonio Spurs	102	Miami	98
400828975	2016-10-27	Oklahoma City	94	San Antonio Spurs	106
400829048	2016-11-03	Utah	92	San Antonio Spurs	98
400829073	2016-11-06	Denver	115	San Antonio Spurs	121
400829102	2016-11-09	San Antonio Spurs	107	Oklahoma City	117
400827913	2016-11-17	Atlanta Hawks	90	Charlotte	88
400827926	2016-11-18	Charlotte	103	Atlanta Hawks	97
400827942	2016-11-21	Miami	109	Atlanta Hawks	97
400827973	2016-11-27	Atlanta Hawks	101	Washington	116
400827988	2016-11-28	Atlanta Hawks	108	Minnesota	88
400828035	2016-12-04	Atlanta Hawks	100	Utah	87
400828109	2016-12-16	Minnesota	127	Atlanta Hawks	106
400828143	2016-12-21	Atlanta Hawks	106	Oklahoma City	97
400828218	2016-12-29	Oklahoma City	115	Atlanta Hawks	121
400828247	2016-01-05	Atlanta Hawks	101	Miami	107
400828294	2016-01-13	Orlando	107	Atlanta Hawks	84
400828300	2016-01-15	Atlanta Hawks	108	Portland	101
400828464	2016-01-31	Charlotte	105	Atlanta Hawks	87
400828507	2016-02-05	Atlanta Hawks	102	Orlando	96
400828526	2016-02-07	Portland	96	Atlanta Hawks	94
400828559	2016-02-19	Denver	111	Atlanta Hawks	115
400828602	2016-02-26	Miami	103	Atlanta Hawks	88
400828658	2016-03-05	Orlando	97	Atlanta Hawks	107
400828667	2016-03-08	Atlanta Hawks	84	Orlando	91
400828695	2016-03-12	Atlanta Hawks	95	Miami	83
400828765	2016-03-19	Atlanta Hawks	109	Charlotte	97
400828834	2016-03-26	Utah	95	Atlanta Hawks	112
400828902	2016-04-07	Atlanta Hawks	95	Denver	87
400828935	2016-04-11	Atlanta Hawks	109	Washington	94
400828943	2016-04-13	Washington	109	Atlanta Hawks	98
400829108	2016-11-15	Washington	106	Atlanta Hawks	94
400827895	2016-11-17	Miami	102	Charlotte Hornets	94
400827998	2016-11-29	Minnesota	87	Charlotte Hornets	82
400828034	2016-12-07	Charlotte Hornets	104	Portland	84
400828102	2016-12-17	Charlotte Hornets	109	Washington	99
400828207	2016-12-30	Charlotte Hornets	117	Miami	122
400828259	2016-01-04	Orlando	111	Charlotte Hornets	101
400828286	2016-01-09	Washington	97	Charlotte Hornets	83
400828384	2016-01-22	Charlotte Hornets	116	Oklahoma City	120
400828450	2016-01-29	Denver	109	Charlotte Hornets	91
400828503	2016-02-06	Charlotte Hornets	108	Utah	104
400828523	2016-02-08	Oklahoma City	108	Charlotte Hornets	91
400828532	2016-02-10	Orlando	95	Charlotte Hornets	117
400828577	2016-02-24	Utah	114	Charlotte Hornets	103
400828592	2016-02-26	Portland	95	Charlotte Hornets	96
400828638	2016-03-02	Charlotte Hornets	99	Miami	119
400828648	2016-03-04	Charlotte Hornets	108	Washington	101
400828824	2016-03-25	Charlotte Hornets	112	Minnesota	105
400828891	2016-04-05	Charlotte Hornets	96	Orlando	90
400828901	2016-04-06	Miami	97	Charlotte Hornets	111
400828915	2016-04-08	Charlotte Hornets	113	Denver	99
400829081	2016-11-10	Washington	101	Charlotte Hornets	88
400829106	2016-11-17	Charlotte Hornets	91	Orlando	103
400827958	2016-11-27	Minnesota	78	Miami Heat	97
400828011	2016-12-07	Miami Heat	103	Utah	114
400828048	2016-12-09	Miami Heat	99	Minnesota	81
400828164	2016-12-22	Miami Heat	92	Oklahoma City	93
400828193	2016-12-26	Miami Heat	101	Washington	108
400828291	2016-01-08	Miami Heat	95	Portland	103
400828331	2016-01-13	Orlando	104	Miami Heat	90
400828395	2016-01-20	Washington	106	Miami Heat	87
400828442	2016-01-29	Utah	103	Miami Heat	107
400828487	2016-02-03	Denver	90	Miami Heat	93
400828498	2016-02-05	Oklahoma City	95	Miami Heat	98
400828517	2016-02-09	Washington	101	Miami Heat	119
400828707	2016-03-11	Miami Heat	96	Washington	118
400828877	2016-04-05	Miami Heat	107	Denver	89
400828962	2016-04-13	Miami Heat	98	Orlando	88
400829029	2016-11-03	Portland	94	Miami Heat	103
400829066	2016-11-07	Orlando	97	Miami Heat	105
400829087	2016-11-09	Miami Heat	97	Orlando	84
400827891	2016-11-14	Orlando Magic	108	Washington	99
400827909	2016-11-18	Orlando Magic	104	Oklahoma City	101
400828015	2016-12-05	Orlando Magic	103	Utah	101
400828026	2016-12-08	Washington	74	Orlando Magic	85
400828053	2016-12-09	Orlando Magic	107	Minnesota	104
400828152	2016-12-21	Minnesota	99	Orlando Magic	107
400828166	2016-12-23	Utah	104	Orlando Magic	101
400828204	2016-12-28	Denver	104	Orlando Magic	89
400828274	2016-01-06	Orlando Magic	86	Portland	95
400828377	2016-01-25	Washington	108	Orlando Magic	102
400828439	2016-02-03	Orlando Magic	117	Washington	114
400828627	2016-02-28	Oklahoma City	130	Orlando Magic	116
400828869	2016-03-31	Portland	94	Orlando Magic	114
400828885	2016-04-01	Orlando Magic	113	Denver	110
400827994	2016-12-04	Washington Wizards	109	Oklahoma City	106
400828504	2016-02-09	Washington Wizards	108	Portland	111
400828580	2016-02-20	Washington Wizards	114	Denver	94
400828612	2016-02-24	Oklahoma City	109	Washington Wizards	104
400866670	2016-03-08	Washington Wizards	116	Utah	109
400828791	2016-03-23	Minnesota	101	Washington Wizards	122
400828835	2016-03-29	Portland	102	Washington Wizards	94
400828856	2016-03-30	Utah	120	Washington Wizards	111
400828867	2016-04-01	Denver	99	Washington Wizards	106
400828960	2016-10-28	Washington Wizards	85	Minnesota	105
400827916	2016-11-20	Denver Nuggets	107	Minnesota	114
400827931	2016-11-22	Oklahoma City	105	Denver Nuggets	118
400827960	2016-11-27	Denver Nuggets	80	Utah	91
400827989	2016-11-30	Denver Nuggets	92	Portland	74
400828227	2016-01-02	Denver Nuggets	111	Minnesota	108
400828255	2016-01-06	Minnesota	74	Denver Nuggets	78
400828282	2016-01-08	Utah	91	Denver Nuggets	84
400828343	2016-01-19	Oklahoma City	104	Denver Nuggets	110
400828369	2016-01-23	Portland	104	Denver Nuggets	101
400828396	2016-01-27	Denver Nuggets	111	Portland	103
400828417	2016-01-28	Minnesota	113	Denver Nuggets	117
400828514	2016-02-08	Denver Nuggets	105	Oklahoma City	104
400828630	2016-03-04	Utah	120	Denver Nuggets	121
400829047	2016-11-13	Denver Nuggets	107	Oklahoma City	103
400829085	2016-11-17	Denver Nuggets	91	Utah	103
400829117	2016-11-18	Portland	104	Denver Nuggets	101
400827937	2016-11-25	Minnesota Timberwolves	99	Portland	95
400828181	2016-12-28	Minnesota Timberwolves	101	Portland	95
400828366	2016-01-20	Minnesota Timberwolves	106	Utah	94
400828461	2016-02-03	Minnesota Timberwolves	102	Oklahoma City	108
400828481	2016-02-08	Oklahoma City	102	Minnesota Timberwolves	116
400828575	2016-02-27	Minnesota Timberwolves	110	Oklahoma City	112
400828591	2016-02-28	Utah	128	Minnesota Timberwolves	101
400828606	2016-03-02	Portland	98	Minnesota Timberwolves	104
400828855	2016-04-05	Oklahoma City	117	Minnesota Timberwolves	124
400828974	2016-11-01	Minnesota Timberwolves	117	Utah	93
400829021	2016-11-05	Utah	104	Minnesota Timberwolves	98
400829079	2016-11-15	Portland	85	Minnesota Timberwolves	100
400828095	2016-12-19	Utah	118	Oklahoma City Thunder	78
400828228	2016-01-04	Utah	104	Oklahoma City Thunder	116
400828243	2016-01-06	Oklahoma City Thunder	112	Utah	94
400828265	2016-01-08	Oklahoma City Thunder	113	Portland	117
400828451	2016-02-01	Portland	114	Oklahoma City Thunder	98
400828880	2016-04-09	Oklahoma City Thunder	114	Portland	112
400828958	2016-10-31	Oklahoma City Thunder	90	Utah	101
400829058	2016-11-13	Portland	101	Oklahoma City Thunder	100
400827955	2016-11-30	Utah	102	Portland Trail Blazers	87
400828376	2016-01-29	Utah	109	Portland Trail Blazers	91
400828471	2016-02-10	Portland Trail Blazers	116	Utah	103
400828719	2016-03-17	Portland Trail Blazers	118	Utah	110
