id	date	home_team	home_team_score	visit_team	visit_team_score
320111022	2012-02-10	Portland	87	Orlando Magic	89
320201019	2012-03-06	Orlando Magic	100	Washington	84
320213019	2012-03-19	Orlando Magic	59	Minnesota	85
320229027	2012-04-03	Washington	102	Orlando Magic	95
320301019	2012-04-05	Orlando Magic	80	Oklahoma City	96
320401019	2012-01-02	Orlando Magic	100	Denver	92
320410027	2012-01-11	Washington	78	Orlando Magic	64
320421026	2012-01-20	Utah	104	Orlando Magic	108
320422007	2012-01-22	Denver	94	Orlando Magic	100
320108027	2012-02-08	Washington Wizards	93	Minnesota	107
320118027	2012-02-20	Washington Wizards	104	Oklahoma City	88
320120027	2012-02-22	Washington Wizards	107	Denver	115
320214022	2012-03-25	Portland	88	Washington Wizards	76
320217026	2012-03-29	Utah	93	Washington Wizards	89
320310027	2012-04-10	Washington Wizards	93	Portland	85
311228007	2012-01-31	Denver Nuggets	100	Utah	97
311229022	2012-02-02	Portland	91	Denver Nuggets	112
320115007	2012-02-19	Denver Nuggets	124	Utah	118
320204022	2012-03-15	Portland	90	Denver Nuggets	103
320219025	2012-03-30	Oklahoma City	88	Denver Nuggets	99
320220007	2012-04-01	Denver Nuggets	101	Minnesota	104
320229007	2012-04-07	Denver Nuggets	112	Portland	97
320315007	2012-04-22	Denver Nuggets	101	Oklahoma City	74
320323026	2012-12-27	Utah	98	Denver Nuggets	95
320325016	2012-12-30	Minnesota	101	Denver Nuggets	103
320411007	2012-01-14	Denver Nuggets	93	Minnesota	91
320425025	2012-01-27	Oklahoma City	87	Denver Nuggets	79
320426016	2012-01-29	Minnesota	101	Denver Nuggets	106
311226016	2012-01-30	Minnesota Timberwolves	108	Oklahoma City	120
320121026	2012-03-01	Utah	104	Minnesota Timberwolves	95
320222016	2012-04-02	Minnesota Timberwolves	116	Utah	108
320303022	2012-04-11	Portland	113	Minnesota Timberwolves	107
320307016	2012-04-14	Minnesota Timberwolves	110	Portland	115
320315026	2012-04-22	Utah	88	Minnesota Timberwolves	93
320323025	2012-12-29	Oklahoma City	104	Minnesota Timberwolves	102
320401022	2012-01-07	Portland	95	Minnesota Timberwolves	98
320414016	2012-01-21	Minnesota Timberwolves	74	Oklahoma City	84
320103025	2012-02-14	Oklahoma City Thunder	111	Portland	85
320206022	2012-03-20	Portland	97	Oklahoma City Thunder	90
320210026	2012-03-25	Utah	103	Oklahoma City Thunder	87
320214025	2012-03-27	Oklahoma City Thunder	95	Utah	109
320318025	2012-12-26	Oklahoma City Thunder	107	Portland	103
320320026	2012-12-27	Utah	101	Oklahoma City Thunder	79
320327022	2012-01-05	Portland	107	Oklahoma City Thunder	96
320130026	2012-03-16	Utah	89	Portland Trail Blazers	100
320402022	2012-01-14	Portland Trail Blazers	107	Utah	94
320418022	2012-02-01	Portland Trail Blazers	105	Utah	107
320426026	2012-02-06	Utah	99	Portland Trail Blazers	88
