date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2014-11-29,889,400489101,2014-11-29,Charlotte,92,Milwaukee Bucks,76,1.2105263157894737
2014-12-06,890,400489154,2014-12-06,Washington,105,Milwaukee Bucks,109,0.963302752293578
2014-12-11,891,400489194,2014-12-11,Milwaukee Bucks,77,San Antonio,109,0.7064220183486238
2014-12-14,892,400489221,2014-12-14,Dallas,106,Milwaukee Bucks,93,1.1397849462365592
2014-12-23,893,400489280,2014-12-23,Charlotte,111,Milwaukee Bucks,110,1.009090909090909
2014-12-28,894,400489317,2014-12-28,Milwaukee Bucks,95,Minnesota,117,0.811965811965812
2014-01-02,895,400489352,2014-01-02,Utah,96,Milwaukee Bucks,87,1.1034482758620692
2014-01-11,896,400489421,2014-01-11,Oklahoma City,101,Milwaukee Bucks,85,1.188235294117647
2014-01-15,897,400489443,2014-01-15,Milwaukee Bucks,77,Memphis,82,0.9390243902439024
2014-01-18,898,400489470,2014-01-18,Houston,114,Milwaukee Bucks,104,1.0961538461538465
2014-01-19,899,400489477,2014-01-19,San Antonio,110,Milwaukee Bucks,82,1.3414634146341464
2014-01-25,900,400489523,2014-01-25,Milwaukee Bucks,87,Atlanta,112,0.7767857142857143
2014-01-31,901,400489562,2014-01-31,Orlando,113,Milwaukee Bucks,102,1.107843137254902
2014-02-01,902,400489575,2014-02-01,Memphis,99,Milwaukee Bucks,90,1.1
2014-02-05,903,400489607,2014-02-05,Denver,110,Milwaukee Bucks,100,1.1
2014-02-08,904,400489626,2014-02-08,Milwaukee Bucks,95,Houston,101,0.9405940594059404
2014-02-12,905,400489658,2014-02-12,Milwaukee Bucks,98,New Orleans,102,0.9607843137254902
2014-02-18,906,400489670,2014-02-18,Milwaukee Bucks,104,Orlando,100,1.04
2014-02-20,907,400489685,2014-02-20,Milwaukee Bucks,90,Denver,101,0.8910891089108911
2014-03-03,908,400489767,2014-03-03,Milwaukee Bucks,114,Utah,88,1.2954545454545454
2014-03-07,909,400489796,2014-03-07,New Orleans,112,Milwaukee Bucks,104,1.0769230769230769
2014-03-08,910,400489804,2014-03-08,Milwaukee Bucks,107,Washington,114,0.9385964912280702
2014-03-10,911,400489820,2014-03-10,Milwaukee Bucks,105,Orlando,98,1.0714285714285714
2014-03-11,912,400489827,2014-03-11,Minnesota,112,Milwaukee Bucks,101,1.1089108910891092
2014-03-13,913,400489842,2014-03-13,Atlanta,102,Milwaukee Bucks,97,1.0515463917525774
2014-03-16,914,400489860,2014-03-16,Milwaukee Bucks,92,Charlotte,101,0.9108910891089108
2014-03-18,915,400489878,2014-03-18,Portland,120,Milwaukee Bucks,115,1.0434782608695652
2014-03-29,916,400489964,2014-03-29,Milwaukee Bucks,67,Miami,88,0.7613636363636364
2014-04-02,917,400489994,2014-04-02,Miami,96,Milwaukee Bucks,77,1.2467532467532467
2014-04-12,918,400490064,2014-04-12,Washington,104,Milwaukee Bucks,91,1.1428571428571428
2014-04-16,919,400490090,2014-04-16,Milwaukee Bucks,103,Atlanta,111,0.927927927927928
2014-10-30,920,400488885,2014-10-30,Dallas Mavericks,118,Atlanta,109,1.0825688073394495
2014-11-01,921,400488898,2014-11-01,Houston,113,Dallas Mavericks,105,1.076190476190476
2014-11-02,922,400488909,2014-11-02,Dallas Mavericks,111,Memphis,99,1.1212121212121209
2014-11-06,923,400488942,2014-11-06,Oklahoma City,107,Dallas Mavericks,93,1.1505376344086022
2014-11-08,924,400488953,2014-11-08,Minnesota,116,Dallas Mavericks,108,1.0740740740740742
2014-11-12,925,400488981,2014-11-12,Dallas Mavericks,105,Washington,95,1.1052631578947372
2014-11-15,926,400489003,2014-11-15,Miami,110,Dallas Mavericks,104,1.0576923076923077
2014-11-16,927,400489010,2014-11-16,Orlando,100,Dallas Mavericks,108,0.925925925925926
2014-11-20,928,400489045,2014-11-20,Dallas Mavericks,123,Houston,120,1.025
2014-11-22,929,400489057,2014-11-22,Dallas Mavericks,103,Utah,93,1.10752688172043
2014-11-23,930,400489068,2014-11-23,Denver,102,Dallas Mavericks,100,1.02
2014-11-25,931,400489080,2014-11-25,Dallas Mavericks,96,Denver,110,0.8727272727272727
2014-11-29,932,400489104,2014-11-29,Atlanta,88,Dallas Mavericks,87,1.011494252873563
2014-11-30,933,400489117,2014-11-30,Dallas Mavericks,106,Minnesota,112,0.9464285714285714
2014-12-03,934,400489139,2014-12-03,Dallas Mavericks,89,Charlotte,82,1.0853658536585369
2014-12-04,935,400489146,2014-12-04,New Orleans,97,Dallas Mavericks,100,0.97
2014-12-07,936,400489171,2014-12-07,Portland,106,Dallas Mavericks,108,0.9814814814814816
2014-12-18,937,400489250,2014-12-18,Dallas Mavericks,105,Memphis,91,1.1538461538461535
2014-12-23,938,400489285,2014-12-23,Houston,104,Dallas Mavericks,111,0.9369369369369368
2014-12-26,939,400489298,2014-12-26,Dallas Mavericks,107,San Antonio,116,0.9224137931034484
2014-12-30,940,400489328,2014-12-30,Minnesota,98,Dallas Mavericks,100,0.98
2014-01-01,941,400489341,2014-01-01,Washington,78,Dallas Mavericks,87,0.8965517241379308
2014-01-08,942,400489393,2014-01-08,San Antonio,112,Dallas Mavericks,90,1.2444444444444445
2014-01-10,943,400489409,2014-01-10,New Orleans,90,Dallas Mavericks,107,0.8411214953271028
2014-01-11,944,400489422,2014-01-11,Dallas Mavericks,110,New Orleans,107,1.02803738317757
2014-01-13,945,400489433,2014-01-13,Dallas Mavericks,107,Orlando,88,1.2159090909090908
2014-01-18,946,400489473,2014-01-18,Dallas Mavericks,111,Portland,127,0.8740157480314961
2014-01-29,947,400489554,2014-01-29,Dallas Mavericks,115,Houston,117,0.9829059829059827
2014-02-05,948,400489603,2014-02-05,Memphis,96,Dallas Mavericks,110,0.8727272727272727
2014-02-07,949,400489619,2014-02-07,Dallas Mavericks,103,Utah,81,1.271604938271605
2014-02-11,950,400489643,2014-02-11,Charlotte,114,Dallas Mavericks,89,1.2808988764044944
2014-02-18,951,400489671,2014-02-18,Dallas Mavericks,106,Miami,117,0.9059829059829059
2014-02-26,952,400489729,2014-02-26,Dallas Mavericks,108,New Orleans,89,1.2134831460674158
2014-03-02,953,400489761,2014-03-02,San Antonio,112,Dallas Mavericks,106,1.0566037735849056
2014-03-05,954,400489785,2014-03-05,Denver,115,Dallas Mavericks,110,1.0454545454545454
2014-03-07,955,400489797,2014-03-07,Dallas Mavericks,103,Portland,98,1.0510204081632653
2014-03-12,956,400489837,2014-03-12,Utah,101,Dallas Mavericks,108,0.9351851851851852
2014-03-16,957,400489865,2014-03-16,Oklahoma City,86,Dallas Mavericks,109,0.7889908256880734
2014-03-19,958,400489887,2014-03-19,Dallas Mavericks,122,Minnesota,123,0.9918699186991871
2014-03-21,959,400489901,2014-03-21,Dallas Mavericks,122,Denver,106,1.150943396226415
2014-03-25,960,400489932,2014-03-25,Dallas Mavericks,128,Oklahoma City,119,1.0756302521008403
2014-04-08,961,400490032,2014-04-08,Utah,83,Dallas Mavericks,95,0.8736842105263158
2014-04-10,962,400490047,2014-04-10,Dallas Mavericks,100,San Antonio,109,0.9174311926605504
2014-04-16,963,400490089,2014-04-16,Memphis,106,Dallas Mavericks,105,1.0095238095238095
2014-10-30,964,400488882,2014-10-30,Houston Rockets,96,Charlotte,83,1.1566265060240963
2014-11-02,965,400488911,2014-11-02,Utah,93,Houston Rockets,104,0.8942307692307693
2014-11-05,966,400488931,2014-11-05,Portland,101,Houston Rockets,116,0.8706896551724138
2014-11-16,967,400489014,2014-11-16,Houston Rockets,122,Denver,111,1.0990990990990992
2014-11-23,968,400489065,2014-11-23,Houston Rockets,112,Minnesota,101,1.1089108910891092
2014-11-25,969,400489079,2014-11-25,Memphis,86,Houston Rockets,93,0.9247311827956988
2014-11-27,970,400489094,2014-11-27,Houston Rockets,113,Atlanta,84,1.3452380952380951
2014-11-30,971,400489118,2014-11-30,San Antonio,106,Houston Rockets,112,0.9464285714285714
2014-12-02,972,400489132,2014-12-02,Utah,109,Houston Rockets,103,1.058252427184466
2014-12-08,973,400489174,2014-12-08,Houston Rockets,98,Orlando,88,1.1136363636363635
2014-12-12,974,400489201,2014-12-12,Portland,111,Houston Rockets,104,1.0673076923076923
2014-12-25,975,400489294,2014-12-25,San Antonio,98,Houston Rockets,111,0.8828828828828829
2014-12-26,976,400489297,2014-12-26,Houston Rockets,100,Memphis,92,1.0869565217391304
2014-12-28,977,400489315,2014-12-28,Houston Rockets,107,New Orleans,98,1.0918367346938775
2014-12-29,978,400489323,2014-12-29,Oklahoma City,117,Houston Rockets,86,1.3604651162790695
2014-01-10,979,400489406,2014-01-10,Atlanta,83,Houston Rockets,80,1.0375
2014-01-11,980,400489417,2014-01-11,Washington,107,Houston Rockets,114,0.9385964912280702
2014-01-15,981,400489445,2014-01-15,New Orleans,100,Houston Rockets,103,0.9708737864077671
2014-01-16,982,400489453,2014-01-16,Houston Rockets,92,Oklahoma City,104,0.8846153846153846
2014-01-20,983,400489487,2014-01-20,Houston Rockets,126,Portland,113,1.1150442477876106
2014-01-24,984,400489515,2014-01-24,Houston Rockets,87,Memphis,88,0.9886363636363636
2014-01-25,985,400489522,2014-01-25,Memphis,99,Houston Rockets,81,1.2222222222222223
2014-01-28,986,400489544,2014-01-28,Houston Rockets,97,San Antonio,90,1.0777777777777775
2014-02-10,987,400489641,2014-02-10,Minnesota,89,Houston Rockets,107,0.8317757009345794
2014-02-12,988,400489657,2014-02-12,Houston Rockets,113,Washington,112,1.0089285714285714
2014-03-04,989,400489773,2014-03-04,Houston Rockets,106,Miami,103,1.029126213592233
2014-03-05,990,400489778,2014-03-05,Orlando,89,Houston Rockets,101,0.8811881188118812
2014-03-09,991,400489812,2014-03-09,Houston Rockets,118,Portland,113,1.0442477876106195
2014-03-11,992,400489828,2014-03-11,Oklahoma City,106,Houston Rockets,98,1.0816326530612246
2014-03-16,993,400489862,2014-03-16,Miami,113,Houston Rockets,104,1.0865384615384617
2014-03-17,994,400489873,2014-03-17,Houston Rockets,124,Utah,86,1.4418604651162792
2014-03-20,995,400489892,2014-03-20,Houston Rockets,129,Minnesota,106,1.2169811320754718
2014-03-24,996,400489920,2014-03-24,Charlotte,89,Houston Rockets,100,0.89
2014-04-04,997,400490012,2014-04-04,Houston Rockets,111,Oklahoma City,107,1.0373831775700937
2014-04-06,998,400490026,2014-04-06,Houston Rockets,130,Denver,125,1.04
2014-04-09,999,400490044,2014-04-09,Denver,123,Houston Rockets,116,1.0603448275862069
2014-04-11,1000,400490056,2014-04-11,Minnesota,112,Houston Rockets,110,1.018181818181818
2014-04-12,1001,400490067,2014-04-12,Houston Rockets,111,New Orleans,104,1.0673076923076923
2014-04-14,1002,400490082,2014-04-14,Houston Rockets,104,San Antonio,98,1.0612244897959184
2014-04-16,1003,400490092,2014-04-16,New Orleans,105,Houston Rockets,100,1.05
2014-10-30,1004,400488886,2014-10-30,San Antonio,101,Memphis Grizzlies,94,1.074468085106383
2014-11-06,1005,400488938,2014-11-06,Memphis Grizzlies,84,New Orleans,99,0.8484848484848485
2014-11-22,1006,400489054,2014-11-22,Memphis Grizzlies,86,San Antonio,102,0.8431372549019608
2014-12-09,1007,400489180,2014-12-09,Memphis Grizzlies,94,Orlando,85,1.1058823529411763
2014-12-11,1008,400489193,2014-12-11,Memphis Grizzlies,100,Oklahoma City,116,0.8620689655172413
2014-12-13,1009,400489208,2014-12-13,New Orleans,104,Memphis Grizzlies,98,1.0612244897959184
2014-12-15,1010,400489224,2014-12-15,Memphis Grizzlies,93,Minnesota,101,0.9207920792079208
2014-12-23,1011,400489286,2014-12-23,Memphis Grizzlies,104,Utah,94,1.1063829787234043
2014-12-28,1012,400489316,2014-12-28,Memphis Grizzlies,120,Denver,99,1.2121212121212122
2014-01-03,1013,400489360,2014-01-03,Denver,111,Memphis Grizzlies,108,1.0277777777777777
2014-01-07,1014,400489387,2014-01-07,Memphis Grizzlies,108,San Antonio,110,0.9818181818181818
2014-01-12,1015,400489426,2014-01-12,Memphis Grizzlies,108,Atlanta,101,1.0693069306930694
2014-01-14,1016,400489437,2014-01-14,Memphis Grizzlies,90,Oklahoma City,87,1.0344827586206895
2014-01-20,1017,400489484,2014-01-20,Memphis Grizzlies,92,New Orleans,95,0.9684210526315791
2014-01-28,1018,400489545,2014-01-28,Portland,81,Memphis Grizzlies,98,0.8265306122448979
2014-01-31,1019,400489564,2014-01-31,Minnesota,90,Memphis Grizzlies,94,0.9574468085106383
2014-02-03,1020,400489589,2014-02-03,Oklahoma City,86,Memphis Grizzlies,77,1.1168831168831168
2014-02-08,1021,400489623,2014-02-08,Atlanta,76,Memphis Grizzlies,79,0.9620253164556962
2014-02-11,1022,400489646,2014-02-11,Memphis Grizzlies,92,Washington,89,1.0337078651685394
2014-02-12,1023,400489651,2014-02-12,Orlando,81,Memphis Grizzlies,86,0.9418604651162792
2014-02-22,1024,400489698,2014-02-22,Charlotte,92,Memphis Grizzlies,89,1.0337078651685394
2014-02-28,1025,400489741,2014-02-28,Oklahoma City,113,Memphis Grizzlies,107,1.0560747663551402
2014-03-03,1026,400489763,2014-03-03,Washington,104,Memphis Grizzlies,110,0.9454545454545454
2014-03-08,1027,400489803,2014-03-08,Memphis Grizzlies,111,Charlotte,89,1.247191011235955
2014-03-11,1028,400489826,2014-03-11,Memphis Grizzlies,109,Portland,99,1.1010101010101008
2014-03-12,1029,400489836,2014-03-12,New Orleans,88,Memphis Grizzlies,90,0.9777777777777776
2014-03-19,1030,400489884,2014-03-19,Memphis Grizzlies,96,Utah,86,1.1162790697674418
2014-03-21,1031,400489900,2014-03-21,Miami,91,Memphis Grizzlies,86,1.0581395348837208
2014-03-24,1032,400489924,2014-03-24,Memphis Grizzlies,109,Minnesota,92,1.184782608695652
2014-03-26,1033,400489943,2014-03-26,Utah,87,Memphis Grizzlies,91,0.956043956043956
2014-03-30,1034,400489972,2014-03-30,Portland,105,Memphis Grizzlies,98,1.0714285714285714
2014-03-31,1035,400489982,2014-03-31,Denver,92,Memphis Grizzlies,94,0.9787234042553192
2014-04-02,1036,400489995,2014-04-02,Minnesota,102,Memphis Grizzlies,88,1.1590909090909092
2014-04-04,1037,400490002,2014-04-04,Memphis Grizzlies,100,Denver,92,1.0869565217391304
2014-04-06,1038,400490027,2014-04-06,San Antonio,112,Memphis Grizzlies,92,1.2173913043478262
2014-04-09,1039,400490040,2014-04-09,Memphis Grizzlies,107,Miami,102,1.0490196078431373
2014-11-01,1040,400488894,2014-11-01,Orlando,110,New Orleans Pelicans,90,1.2222222222222223
2014-11-02,1041,400488908,2014-11-02,New Orleans Pelicans,105,Charlotte,84,1.25
2014-11-13,1042,400488992,2014-11-13,Utah,111,New Orleans Pelicans,105,1.0571428571428572
2014-11-20,1043,400489042,2014-11-20,New Orleans Pelicans,105,Utah,98,1.0714285714285714
2014-11-25,1044,400489081,2014-11-25,San Antonio,112,New Orleans Pelicans,93,1.2043010752688172
2014-12-06,1045,400489159,2014-12-06,New Orleans Pelicans,95,Oklahoma City,109,0.8715596330275229
2014-12-15,1046,400489227,2014-12-15,Denver,102,New Orleans Pelicans,93,1.0967741935483872
2014-12-21,1047,400489274,2014-12-21,Portland,110,New Orleans Pelicans,107,1.02803738317757
2014-12-27,1048,400489305,2014-12-27,New Orleans Pelicans,105,Denver,89,1.1797752808988764
2014-12-30,1049,400489329,2014-12-30,New Orleans Pelicans,110,Portland,108,1.0185185185185186
2014-01-01,1050,400489343,2014-01-01,Minnesota,124,New Orleans Pelicans,112,1.1071428571428572
2014-01-07,1051,400489384,2014-01-07,Miami,107,New Orleans Pelicans,88,1.2159090909090908
2014-01-08,1052,400489398,2014-01-08,New Orleans Pelicans,96,Washington,102,0.9411764705882352
2014-01-13,1053,400489432,2014-01-13,New Orleans Pelicans,95,San Antonio,101,0.9405940594059404
2014-01-26,1054,400489529,2014-01-26,New Orleans Pelicans,100,Orlando,92,1.0869565217391304
2014-01-29,1055,400489553,2014-01-29,Minnesota,88,New Orleans Pelicans,77,1.1428571428571428
2014-02-03,1056,400489588,2014-02-03,New Orleans Pelicans,95,San Antonio,102,0.931372549019608
2014-02-05,1057,400489604,2014-02-05,New Orleans Pelicans,105,Atlanta,100,1.05
2014-02-07,1058,400489620,2014-02-07,New Orleans Pelicans,98,Minnesota,91,1.0769230769230769
2014-02-21,1059,400489688,2014-02-21,Charlotte,90,New Orleans Pelicans,87,1.0344827586206895
2014-02-22,1060,400489699,2014-02-22,Washington,94,New Orleans Pelicans,93,1.010752688172043
2014-03-09,1061,400489809,2014-03-09,New Orleans Pelicans,111,Denver,107,1.0373831775700937
2014-03-14,1062,400489850,2014-03-14,New Orleans Pelicans,103,Portland,111,0.927927927927928
2014-03-21,1063,400489898,2014-03-21,Atlanta,105,New Orleans Pelicans,111,0.945945945945946
2014-03-22,1064,400489909,2014-03-22,New Orleans Pelicans,105,Miami,95,1.1052631578947372
2014-03-28,1065,400489955,2014-03-28,New Orleans Pelicans,102,Utah,95,1.0736842105263158
2014-03-29,1066,400489965,2014-03-29,San Antonio,96,New Orleans Pelicans,80,1.2
2014-04-02,1067,400489997,2014-04-02,Denver,137,New Orleans Pelicans,107,1.280373831775701
2014-04-04,1068,400490011,2014-04-04,Utah,100,New Orleans Pelicans,96,1.0416666666666667
2014-04-06,1069,400490030,2014-04-06,Portland,100,New Orleans Pelicans,94,1.0638297872340423
2014-04-11,1070,400490057,2014-04-11,Oklahoma City,116,New Orleans Pelicans,94,1.2340425531914894
2014-04-14,1071,400490083,2014-04-14,New Orleans Pelicans,101,Oklahoma City,89,1.1348314606741574
2014-11-02,1072,400488912,2014-11-02,Portland,115,San Antonio Spurs,105,1.0952380952380951
2014-11-05,1073,400488930,2014-11-05,Denver,94,San Antonio Spurs,102,0.9215686274509804
2014-11-13,1074,400488990,2014-11-13,San Antonio Spurs,92,Washington,79,1.1645569620253164
2014-11-15,1075,400489006,2014-11-15,Utah,82,San Antonio Spurs,91,0.9010989010989012
2014-11-27,1076,400489097,2014-11-27,Oklahoma City,94,San Antonio Spurs,88,1.068181818181818
2014-11-29,1077,400489102,2014-11-29,Orlando,91,San Antonio Spurs,109,0.8348623853211009
2014-12-02,1078,400489131,2014-12-02,San Antonio Spurs,102,Atlanta,100,1.02
2014-12-13,1079,400489211,2014-12-13,San Antonio Spurs,117,Minnesota,110,1.0636363636363635
2014-12-14,1080,400489222,2014-12-14,Utah,84,San Antonio Spurs,100,0.84
2014-12-21,1081,400489272,2014-12-21,San Antonio Spurs,100,Oklahoma City,113,0.8849557522123894
2014-01-12,1082,400489427,2014-01-12,San Antonio Spurs,104,Minnesota,86,1.2093023255813953
2014-01-15,1083,400489446,2014-01-15,San Antonio Spurs,109,Utah,105,1.0380952380952382
2014-01-17,1084,400489462,2014-01-17,San Antonio Spurs,100,Portland,109,0.9174311926605504
2014-01-22,1085,400489503,2014-01-22,San Antonio Spurs,105,Oklahoma City,111,0.945945945945946
2014-01-24,1086,400489508,2014-01-24,Atlanta,79,San Antonio Spurs,105,0.7523809523809524
2014-01-26,1087,400489527,2014-01-26,Miami,113,San Antonio Spurs,101,1.1188118811881191
2014-02-05,1088,400489600,2014-02-05,Washington,118,San Antonio Spurs,125,0.9440000000000001
2014-02-08,1089,400489622,2014-02-08,Charlotte,100,San Antonio Spurs,104,0.9615384615384616
2014-02-19,1090,400489682,2014-02-19,Portland,109,San Antonio Spurs,111,0.981981981981982
2014-02-28,1091,400489744,2014-02-28,San Antonio Spurs,92,Charlotte,82,1.1219512195121952
2014-03-06,1092,400489787,2014-03-06,San Antonio Spurs,111,Miami,87,1.2758620689655171
2014-03-08,1093,400489805,2014-03-08,San Antonio Spurs,121,Orlando,112,1.0803571428571428
2014-03-12,1094,400489838,2014-03-12,San Antonio Spurs,103,Portland,90,1.1444444444444444
2014-03-16,1095,400489866,2014-03-16,San Antonio Spurs,122,Utah,104,1.1730769230769231
2014-03-26,1096,400489941,2014-03-26,San Antonio Spurs,108,Denver,103,1.0485436893203883
2014-03-28,1097,400489957,2014-03-28,Denver,102,San Antonio Spurs,133,0.7669172932330827
2014-04-03,1098,400490000,2014-04-03,Oklahoma City,106,San Antonio Spurs,94,1.127659574468085
2014-04-08,1099,400528655,2014-04-08,Minnesota,110,San Antonio Spurs,91,1.2087912087912087
2014-11-07,1100,400488944,2014-11-07,Denver,109,Atlanta Hawks,107,1.0186915887850467
2014-11-09,1101,400488959,2014-11-09,Atlanta Hawks,104,Orlando,94,1.1063829787234043
2014-11-11,1102,400488971,2014-11-11,Charlotte,94,Atlanta Hawks,103,0.912621359223301
2014-11-19,1103,400489031,2014-11-19,Miami,104,Atlanta Hawks,88,1.181818181818182
2014-11-26,1104,400489086,2014-11-26,Atlanta Hawks,92,Orlando,109,0.8440366972477065
2014-11-30,1105,400489114,2014-11-30,Washington,108,Atlanta Hawks,101,1.0693069306930694
2014-12-10,1106,400489186,2014-12-10,Atlanta Hawks,92,Oklahoma City,101,0.9108910891089108
2014-12-13,1107,400489205,2014-12-13,Atlanta Hawks,101,Washington,99,1.0202020202020199
2014-12-20,1108,400489257,2014-12-20,Atlanta Hawks,118,Utah,85,1.388235294117647
2014-12-23,1109,400489284,2014-12-23,Miami,121,Atlanta Hawks,119,1.0168067226890756
2014-12-28,1110,400489313,2014-12-28,Atlanta Hawks,118,Charlotte,116,1.0172413793103448
2014-12-29,1111,400489322,2014-12-29,Orlando,109,Atlanta Hawks,102,1.068627450980392
2014-01-20,1112,400489485,2014-01-20,Atlanta Hawks,121,Miami,114,1.0614035087719298
2014-01-22,1113,400489496,2014-01-22,Orlando,109,Atlanta Hawks,112,0.9732142857142856
2014-01-27,1114,400489539,2014-01-27,Oklahoma City,111,Atlanta Hawks,109,1.018348623853211
2014-02-01,1115,400489572,2014-02-01,Atlanta Hawks,120,Minnesota,113,1.0619469026548674
2014-02-19,1116,400489677,2014-02-19,Atlanta Hawks,97,Washington,114,0.8508771929824561
2014-03-05,1117,400489786,2014-03-05,Portland,102,Atlanta Hawks,78,1.3076923076923077
2014-03-10,1118,400489821,2014-03-10,Utah,110,Atlanta Hawks,112,0.9821428571428572
2014-03-15,1119,400489856,2014-03-15,Atlanta Hawks,97,Denver,92,1.0543478260869563
2014-03-17,1120,400489869,2014-03-17,Charlotte,83,Atlanta Hawks,97,0.8556701030927835
2014-03-26,1121,400489938,2014-03-26,Minnesota,107,Atlanta Hawks,83,1.289156626506024
2014-03-27,1122,400489944,2014-03-27,Atlanta Hawks,85,Portland,100,0.85
2014-03-29,1123,400489962,2014-03-29,Washington,101,Atlanta Hawks,97,1.0412371134020622
2014-04-12,1124,400490065,2014-04-12,Atlanta Hawks,98,Miami,85,1.152941176470588
2014-04-14,1125,400490080,2014-04-14,Atlanta Hawks,93,Charlotte,95,0.9789473684210528
2014-11-16,1126,400489009,2014-11-16,Charlotte Hornets,81,Miami,97,0.8350515463917526
2014-12-01,1127,400489125,2014-12-01,Miami,99,Charlotte Hornets,98,1.010204081632653
2014-12-11,1128,400489191,2014-12-11,Charlotte Hornets,83,Orlando,92,0.9021739130434784
2014-12-21,1129,400489267,2014-12-21,Charlotte Hornets,85,Utah,88,0.9659090909090908
2014-12-27,1130,400489300,2014-12-27,Charlotte Hornets,85,Oklahoma City,89,0.9550561797752808
2014-12-30,1131,400489331,2014-12-30,Utah,83,Charlotte Hornets,80,1.0375
2014-01-02,1132,400489353,2014-01-02,Portland,134,Charlotte Hornets,104,1.2884615384615383
2014-01-07,1133,400489381,2014-01-07,Charlotte Hornets,83,Washington,97,0.8556701030927835
2014-01-10,1134,400489408,2014-01-10,Minnesota,119,Charlotte Hornets,92,1.2934782608695652
2014-01-17,1135,400489455,2014-01-17,Orlando,101,Charlotte Hornets,111,0.90990990990991
2014-01-18,1136,400489466,2014-01-18,Charlotte Hornets,96,Miami,104,0.9230769230769232
2014-01-29,1137,400489555,2014-01-29,Denver,98,Charlotte Hornets,101,0.9702970297029704
2014-03-02,1138,400489760,2014-03-02,Oklahoma City,116,Charlotte Hornets,99,1.1717171717171715
2014-03-03,1139,400489766,2014-03-03,Miami,124,Charlotte Hornets,107,1.158878504672897
2014-03-10,1140,400489816,2014-03-10,Charlotte Hornets,105,Denver,98,1.0714285714285714
2014-03-12,1141,400489834,2014-03-12,Washington,85,Charlotte Hornets,98,0.8673469387755102
2014-03-14,1142,400489844,2014-03-14,Charlotte Hornets,105,Minnesota,93,1.1290322580645162
2014-03-22,1143,400489905,2014-03-22,Charlotte Hornets,124,Portland,94,1.319148936170213
2014-03-28,1144,400489948,2014-03-28,Orlando,110,Charlotte Hornets,105,1.0476190476190477
2014-03-31,1145,400489974,2014-03-31,Charlotte Hornets,100,Washington,94,1.0638297872340423
2014-04-04,1146,400490003,2014-04-04,Charlotte Hornets,91,Orlando,80,1.1375
2014-04-09,1147,400490038,2014-04-09,Washington,88,Charlotte Hornets,94,0.9361702127659576
2014-11-03,1148,400488915,2014-11-03,Miami Heat,103,Washington,93,1.10752688172043
2014-11-20,1149,400489037,2014-11-20,Orlando,92,Miami Heat,120,0.7666666666666667
2014-11-23,1150,400489064,2014-11-23,Miami Heat,101,Orlando,99,1.0202020202020199
2014-12-07,1151,400489167,2014-12-07,Minnesota,82,Miami Heat,103,0.7961165048543689
2014-12-16,1152,400489233,2014-12-16,Miami Heat,117,Utah,94,1.24468085106383
2014-12-28,1153,400489319,2014-12-28,Portland,107,Miami Heat,108,0.9907407407407408
2014-12-30,1154,400489330,2014-12-30,Denver,94,Miami Heat,97,0.9690721649484536
2014-01-04,1155,400489363,2014-01-04,Orlando,94,Miami Heat,110,0.8545454545454545
2014-01-15,1156,400489441,2014-01-15,Washington,114,Miami Heat,97,1.175257731958763
2014-01-29,1157,400489548,2014-01-29,Miami Heat,95,Oklahoma City,112,0.8482142857142857
2014-02-08,1158,400489628,2014-02-08,Utah,94,Miami Heat,89,1.0561797752808988
2014-02-20,1159,400489686,2014-02-20,Oklahoma City,81,Miami Heat,103,0.7864077669902912
2014-03-01,1160,400489747,2014-03-01,Miami Heat,112,Orlando,98,1.1428571428571428
2014-03-10,1161,400489818,2014-03-10,Miami Heat,99,Washington,90,1.1
2014-03-14,1162,400489849,2014-03-14,Miami Heat,107,Denver,111,0.9639639639639641
2014-03-24,1163,400489922,2014-03-24,Miami Heat,93,Portland,91,1.021978021978022
2014-04-04,1164,400490008,2014-04-04,Miami Heat,121,Minnesota,122,0.9918032786885246
2014-04-14,1165,400490079,2014-04-14,Washington,114,Miami Heat,93,1.2258064516129032
2014-10-30,1166,400488883,2014-10-30,Minnesota,120,Orlando Magic,115,1.0434782608695652
2014-12-02,1167,400489129,2014-12-02,Washington,98,Orlando Magic,80,1.225
2014-12-15,1168,400489226,2014-12-15,Oklahoma City,101,Orlando Magic,98,1.030612244897959
2014-12-18,1169,400489243,2014-12-18,Orlando Magic,82,Utah,86,0.9534883720930232
2014-01-08,1170,400489400,2014-01-08,Portland,110,Orlando Magic,94,1.1702127659574468
2014-01-11,1171,400489423,2014-01-11,Denver,120,Orlando Magic,94,1.2765957446808511
2014-02-07,1172,400489613,2014-02-07,Orlando Magic,103,Oklahoma City,102,1.0098039215686274
2014-02-25,1173,400489721,2014-02-25,Washington,115,Orlando Magic,106,1.0849056603773586
2014-03-12,1174,400489831,2014-03-12,Orlando Magic,112,Denver,120,0.9333333333333332
2014-03-14,1175,400489845,2014-03-14,Orlando Magic,101,Washington,105,0.961904761904762
2014-03-22,1176,400489910,2014-03-22,Utah,89,Orlando Magic,88,1.0113636363636365
2014-03-25,1177,400489931,2014-03-25,Orlando Magic,95,Portland,85,1.1176470588235294
2014-04-05,1178,400490016,2014-04-05,Orlando Magic,100,Minnesota,92,1.0869565217391304
